"","Strain_ID","name","value","Lawn","Spot","MediaTime","Media","Fe","Time","Dataset"
"11","Pseudomonas_putida_KT2442","Sphingobium_Z2",0,"Pseudomonas_putida_KT2442","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"12","Pseudomonas_putida_KT2442","Cellulosimicrobium_BM1",0,"Pseudomonas_putida_KT2442","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"13","Pseudomonas_putida_KT2442","Microbacterium_BM4",0,"Pseudomonas_putida_KT2442","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"14","Pseudomonas_putida_KT2442","Luteibacter_BM7",1,"Pseudomonas_putida_KT2442","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"15","Pseudomonas_putida_KT2442","Ensifer_sp",0,"Pseudomonas_putida_KT2442","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"16","Burkholderia_RCH25","Pseudomonas_putida_KT2442",-2,"Burkholderia_RCH25","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"17","Burkholderia_RCH25","Burkholderia_RCH25",-2,"Burkholderia_RCH25","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"18","Burkholderia_RCH25","Streptomyces_RCH20P",0,"Burkholderia_RCH25","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"19","Burkholderia_RCH25","Variovax_RPC5",0,"Burkholderia_RCH25","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"20","Burkholderia_RCH25","Methylobacterium_RPE3",0,"Burkholderia_RCH25","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"21","Burkholderia_RCH25","Chryseobacterium_SCH11",0,"Burkholderia_RCH25","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"22","Burkholderia_RCH25","Dyadobacter_BM9",0,"Burkholderia_RCH25","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"23","Burkholderia_RCH25","Exiguobacterium_RDH25",0,"Burkholderia_RCH25","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"24","Burkholderia_RCH25","Bacillus_SCH24",0,"Burkholderia_RCH25","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"25","Burkholderia_RCH25","Paenibacillus_E12",1,"Burkholderia_RCH25","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"26","Burkholderia_RCH25","Sphingobium_Z2",0,"Burkholderia_RCH25","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"27","Burkholderia_RCH25","Cellulosimicrobium_BM1",2,"Burkholderia_RCH25","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"28","Burkholderia_RCH25","Microbacterium_BM4",0,"Burkholderia_RCH25","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"29","Burkholderia_RCH25","Luteibacter_BM7",0,"Burkholderia_RCH25","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"30","Burkholderia_RCH25","Ensifer_sp",0,"Burkholderia_RCH25","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"31","Streptomyces_RCH20P","Pseudomonas_putida_KT2442",0,"Streptomyces_RCH20P","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"32","Streptomyces_RCH20P","Burkholderia_RCH25",-5,"Streptomyces_RCH20P","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"33","Streptomyces_RCH20P","Streptomyces_RCH20P",0,"Streptomyces_RCH20P","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"34","Streptomyces_RCH20P","Variovax_RPC5",0,"Streptomyces_RCH20P","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"35","Streptomyces_RCH20P","Methylobacterium_RPE3",0,"Streptomyces_RCH20P","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"36","Streptomyces_RCH20P","Chryseobacterium_SCH11",-1,"Streptomyces_RCH20P","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"37","Streptomyces_RCH20P","Dyadobacter_BM9",0,"Streptomyces_RCH20P","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"38","Streptomyces_RCH20P","Exiguobacterium_RDH25",0,"Streptomyces_RCH20P","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"39","Streptomyces_RCH20P","Bacillus_SCH24",-1,"Streptomyces_RCH20P","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"40","Streptomyces_RCH20P","Paenibacillus_E12",0,"Streptomyces_RCH20P","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"41","Streptomyces_RCH20P","Sphingobium_Z2",0,"Streptomyces_RCH20P","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"42","Streptomyces_RCH20P","Cellulosimicrobium_BM1",0,"Streptomyces_RCH20P","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"43","Streptomyces_RCH20P","Microbacterium_BM4",0,"Streptomyces_RCH20P","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"44","Streptomyces_RCH20P","Luteibacter_BM7",0,"Streptomyces_RCH20P","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"45","Streptomyces_RCH20P","Ensifer_sp",0,"Streptomyces_RCH20P","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"46","Variovax_RPC5","Pseudomonas_putida_KT2442",0,"Variovax_RPC5","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"47","Variovax_RPC5","Burkholderia_RCH25",-1,"Variovax_RPC5","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"48","Variovax_RPC5","Streptomyces_RCH20P",0,"Variovax_RPC5","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"49","Variovax_RPC5","Variovax_RPC5",0,"Variovax_RPC5","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"50","Variovax_RPC5","Methylobacterium_RPE3",0,"Variovax_RPC5","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"51","Variovax_RPC5","Chryseobacterium_SCH11",0,"Variovax_RPC5","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"52","Variovax_RPC5","Dyadobacter_BM9",1,"Variovax_RPC5","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"53","Variovax_RPC5","Exiguobacterium_RDH25",0,"Variovax_RPC5","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"54","Variovax_RPC5","Bacillus_SCH24",0,"Variovax_RPC5","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"55","Variovax_RPC5","Paenibacillus_E12",-1,"Variovax_RPC5","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"56","Variovax_RPC5","Sphingobium_Z2",0,"Variovax_RPC5","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"57","Variovax_RPC5","Cellulosimicrobium_BM1",0,"Variovax_RPC5","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"58","Variovax_RPC5","Microbacterium_BM4",0,"Variovax_RPC5","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"59","Variovax_RPC5","Luteibacter_BM7",0,"Variovax_RPC5","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"60","Variovax_RPC5","Ensifer_sp",0,"Variovax_RPC5","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"61","Methylobacterium_RPE3","Pseudomonas_putida_KT2442",0,"Methylobacterium_RPE3","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"62","Methylobacterium_RPE3","Burkholderia_RCH25",-1,"Methylobacterium_RPE3","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"63","Methylobacterium_RPE3","Streptomyces_RCH20P",0,"Methylobacterium_RPE3","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"64","Methylobacterium_RPE3","Variovax_RPC5",0,"Methylobacterium_RPE3","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"65","Methylobacterium_RPE3","Methylobacterium_RPE3",0,"Methylobacterium_RPE3","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"66","Methylobacterium_RPE3","Chryseobacterium_SCH11",0,"Methylobacterium_RPE3","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"67","Methylobacterium_RPE3","Dyadobacter_BM9",0,"Methylobacterium_RPE3","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"68","Methylobacterium_RPE3","Exiguobacterium_RDH25",0,"Methylobacterium_RPE3","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"69","Methylobacterium_RPE3","Bacillus_SCH24",0,"Methylobacterium_RPE3","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"70","Methylobacterium_RPE3","Paenibacillus_E12",0,"Methylobacterium_RPE3","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"71","Methylobacterium_RPE3","Sphingobium_Z2",0,"Methylobacterium_RPE3","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"72","Methylobacterium_RPE3","Cellulosimicrobium_BM1",0,"Methylobacterium_RPE3","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"73","Methylobacterium_RPE3","Microbacterium_BM4",0,"Methylobacterium_RPE3","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"74","Methylobacterium_RPE3","Luteibacter_BM7",0,"Methylobacterium_RPE3","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"75","Methylobacterium_RPE3","Ensifer_sp",0,"Methylobacterium_RPE3","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"76","Chryseobacterium_SCH11","Pseudomonas_putida_KT2442",0,"Chryseobacterium_SCH11","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"77","Chryseobacterium_SCH11","Burkholderia_RCH25",-1,"Chryseobacterium_SCH11","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"78","Chryseobacterium_SCH11","Streptomyces_RCH20P",-2,"Chryseobacterium_SCH11","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"79","Chryseobacterium_SCH11","Variovax_RPC5",0,"Chryseobacterium_SCH11","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"80","Chryseobacterium_SCH11","Methylobacterium_RPE3",0,"Chryseobacterium_SCH11","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"81","Chryseobacterium_SCH11","Chryseobacterium_SCH11",-2,"Chryseobacterium_SCH11","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"82","Chryseobacterium_SCH11","Dyadobacter_BM9",0,"Chryseobacterium_SCH11","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"83","Chryseobacterium_SCH11","Exiguobacterium_RDH25",-1,"Chryseobacterium_SCH11","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"84","Chryseobacterium_SCH11","Bacillus_SCH24",-2,"Chryseobacterium_SCH11","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"85","Chryseobacterium_SCH11","Paenibacillus_E12",1,"Chryseobacterium_SCH11","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"86","Chryseobacterium_SCH11","Sphingobium_Z2",0,"Chryseobacterium_SCH11","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"87","Chryseobacterium_SCH11","Cellulosimicrobium_BM1",0,"Chryseobacterium_SCH11","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"88","Chryseobacterium_SCH11","Microbacterium_BM4",0,"Chryseobacterium_SCH11","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"89","Chryseobacterium_SCH11","Luteibacter_BM7",0,"Chryseobacterium_SCH11","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"90","Chryseobacterium_SCH11","Ensifer_sp",0,"Chryseobacterium_SCH11","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"91","Dyadobacter_BM9","Pseudomonas_putida_KT2442",0,"Dyadobacter_BM9","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"92","Dyadobacter_BM9","Burkholderia_RCH25",-2,"Dyadobacter_BM9","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"93","Dyadobacter_BM9","Streptomyces_RCH20P",-4,"Dyadobacter_BM9","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"94","Dyadobacter_BM9","Variovax_RPC5",0,"Dyadobacter_BM9","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"95","Dyadobacter_BM9","Methylobacterium_RPE3",0,"Dyadobacter_BM9","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"96","Dyadobacter_BM9","Chryseobacterium_SCH11",0,"Dyadobacter_BM9","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"97","Dyadobacter_BM9","Dyadobacter_BM9",0,"Dyadobacter_BM9","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"98","Dyadobacter_BM9","Exiguobacterium_RDH25",0,"Dyadobacter_BM9","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"99","Dyadobacter_BM9","Bacillus_SCH24",0,"Dyadobacter_BM9","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"100","Dyadobacter_BM9","Paenibacillus_E12",-3,"Dyadobacter_BM9","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"101","Dyadobacter_BM9","Sphingobium_Z2",0,"Dyadobacter_BM9","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"102","Dyadobacter_BM9","Cellulosimicrobium_BM1",0,"Dyadobacter_BM9","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"103","Dyadobacter_BM9","Microbacterium_BM4",0,"Dyadobacter_BM9","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"104","Dyadobacter_BM9","Luteibacter_BM7",0,"Dyadobacter_BM9","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"105","Dyadobacter_BM9","Ensifer_sp",0,"Dyadobacter_BM9","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"106","Exiguobacterium_RDH25","Pseudomonas_putida_KT2442",1,"Exiguobacterium_RDH25","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"107","Exiguobacterium_RDH25","Burkholderia_RCH25",1,"Exiguobacterium_RDH25","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"108","Exiguobacterium_RDH25","Streptomyces_RCH20P",-2,"Exiguobacterium_RDH25","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"109","Exiguobacterium_RDH25","Variovax_RPC5",0,"Exiguobacterium_RDH25","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"110","Exiguobacterium_RDH25","Methylobacterium_RPE3",0,"Exiguobacterium_RDH25","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"111","Exiguobacterium_RDH25","Chryseobacterium_SCH11",-2,"Exiguobacterium_RDH25","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"112","Exiguobacterium_RDH25","Dyadobacter_BM9",0,"Exiguobacterium_RDH25","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"113","Exiguobacterium_RDH25","Exiguobacterium_RDH25",-1,"Exiguobacterium_RDH25","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"114","Exiguobacterium_RDH25","Bacillus_SCH24",-2,"Exiguobacterium_RDH25","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"115","Exiguobacterium_RDH25","Paenibacillus_E12",0,"Exiguobacterium_RDH25","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"116","Exiguobacterium_RDH25","Sphingobium_Z2",1,"Exiguobacterium_RDH25","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"117","Exiguobacterium_RDH25","Cellulosimicrobium_BM1",0,"Exiguobacterium_RDH25","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"118","Exiguobacterium_RDH25","Microbacterium_BM4",0,"Exiguobacterium_RDH25","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"119","Exiguobacterium_RDH25","Luteibacter_BM7",1,"Exiguobacterium_RDH25","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"120","Exiguobacterium_RDH25","Ensifer_sp",0,"Exiguobacterium_RDH25","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"121","Bacillus_SCH24","Pseudomonas_putida_KT2442",0,"Bacillus_SCH24","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"122","Bacillus_SCH24","Burkholderia_RCH25",0,"Bacillus_SCH24","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"123","Bacillus_SCH24","Streptomyces_RCH20P",-5,"Bacillus_SCH24","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"124","Bacillus_SCH24","Variovax_RPC5",1,"Bacillus_SCH24","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"125","Bacillus_SCH24","Methylobacterium_RPE3",0,"Bacillus_SCH24","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"126","Bacillus_SCH24","Chryseobacterium_SCH11",-1,"Bacillus_SCH24","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"127","Bacillus_SCH24","Dyadobacter_BM9",0,"Bacillus_SCH24","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"128","Bacillus_SCH24","Exiguobacterium_RDH25",1,"Bacillus_SCH24","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"129","Bacillus_SCH24","Bacillus_SCH24",0,"Bacillus_SCH24","Bacillus_SCH24","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"130","Bacillus_SCH24","Paenibacillus_E12",1,"Bacillus_SCH24","Paenibacillus_E12","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"131","Bacillus_SCH24","Sphingobium_Z2",1,"Bacillus_SCH24","Sphingobium_Z2","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"132","Bacillus_SCH24","Cellulosimicrobium_BM1",0,"Bacillus_SCH24","Cellulosimicrobium_BM1","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"133","Bacillus_SCH24","Microbacterium_BM4",0,"Bacillus_SCH24","Microbacterium_BM4","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"134","Bacillus_SCH24","Luteibacter_BM7",1,"Bacillus_SCH24","Luteibacter_BM7","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"135","Bacillus_SCH24","Ensifer_sp",0,"Bacillus_SCH24","Ensifer_sp","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"136","Paenibacillus_E12","Pseudomonas_putida_KT2442",0,"Paenibacillus_E12","Pseudomonas_putida_KT2442","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"137","Paenibacillus_E12","Burkholderia_RCH25",3,"Paenibacillus_E12","Burkholderia_RCH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"138","Paenibacillus_E12","Streptomyces_RCH20P",-4,"Paenibacillus_E12","Streptomyces_RCH20P","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"139","Paenibacillus_E12","Variovax_RPC5",0,"Paenibacillus_E12","Variovax_RPC5","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"140","Paenibacillus_E12","Methylobacterium_RPE3",0,"Paenibacillus_E12","Methylobacterium_RPE3","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"141","Paenibacillus_E12","Chryseobacterium_SCH11",-3,"Paenibacillus_E12","Chryseobacterium_SCH11","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"142","Paenibacillus_E12","Dyadobacter_BM9",0,"Paenibacillus_E12","Dyadobacter_BM9","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
"143","Paenibacillus_E12","Exiguobacterium_RDH25",-1,"Paenibacillus_E12","Exiguobacterium_RDH25","1/2 TSA + Fe, 48h","1/2 TSA","+ FeCl3","48h","Marissa"
